id,name,full_name,age,birth_date,passport_country_names,league,current_team_name,current_team_logo,current_team_color,contract_expires,market_value,market_value_str,minutes_on_field,low_minutes_flag,total_matches,on_loan,main_position,positions_clean,foot,height,weight,goals_avg,non_penalty_goal_avg,head_goals_avg,shots_on_target_percent,shot_efficiency_avg,xg_shot_avg,assists_avg,xg_assist_avg,key_passes_avg,accurate_passes_percent,accurate_pass_avg,accurate_crosses_percent,accurate_crosses_avg,successful_progressive_pass_percent,accurate_progressive_pass_avg,successful_dribbles_percent,dribble_efficiency,progressive_run_avg,real_progression,duels_won,duels_won_avg,offensive_duels_won,defensive_duels_won,aerial_duels_won,aerial_duels_won_avg,successful_defensive_actions_avg,tackle_avg,interceptions_avg,shot_block_avg,conceded_goals_avg,shots_against_avg,save_percent,xg_save_avg,prevented_goals_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,direct_free_kick_taker,direct_free_kicks_on_target_percent,corner_taker,penalty_taker,penalties_conversion_percent,fouls_avg,foul_suffered_avg,yellow_cards_avg,red_cards_avg,player_role
449042,Gabriel Strefezza,Gabriel Tadeu Strefezza Rebelato,28.0,1997-04-18,Brazil|Italy,SerieA,Olympiacos Piraeus,https://cdn5.wyscout.com/photos/team/public/429_120x120.png,d03732,2029-06-30,0.0,No disponible / 0 €,1771,False,25.0,False,RW,"['RAMF', 'LAMF', 'RW']",right,168.0,63.0,0.20000000000000004,0.20000000000000004,0.0,46.43,0.060000000000000026,0.14,0.15,0.16,0.56,79.77,27.847706999999996,25.419999999999998,0.7626,70.42,2.542162,58.22999999999999,2.335022999999999,1.8800000000000001,5.49,44.65,8.68889,46.57,48.57,31.43,0.559454,4.9799999999999995,0.05000000000000001,2.34,0.05000000000000001,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.47,1.93,0.15,0.0,Defensive winger
449119,S. Schimmer,Stefan Schimmer,31.0,1994-04-28,Germany,Bundesliga,Heidenheim,https://cdn5.wyscout.com/photos/team/public/3767_120x120.png,ff0000,2026-06-30,500000.0,€500K,473,True,15.0,False,FW,['CF'],right,184.0,86.0,0.38,0.38,0.0,38.46,0.10999999999999999,0.27,0.0,0.1,0.57,59.49,8.941347,33.33,0.37996199999999997,55.56,0.9500759999999999,0.0,0.0,0.19,1.8999999999999997,39.29,6.278542,26.920000000000005,50.0,44.12,2.854564,2.28,0.0,1.33,0.0,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.76,0.95,0.0,0.0,No role assigned
449126,J. Maehle,Joakim Maehle,28.0,1997-05-20,Denmark,Bundesliga,Wolfsburg,https://cdn5.wyscout.com/photos/team/public/7_120x120.png,68b424,2027-06-30,14000000.0,€14.0M,2633,False,30.0,False,LB,"['LB', 'LWB']",right,185.0,79.0,0.07,0.07,0.03,21.05,0.010000000000000009,0.06,0.14,0.09,0.44,84.25,31.998149999999995,29.550000000000004,0.44325000000000003,72.41,5.025254,42.25,1.026675,1.88,8.82,52.64,7.143248,35.56,65.57,59.46,0.749196,8.2,0.27,3.8299999999999996,0.1,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.34,0.44,0.17,0.0,Attacking full-back
449159,A. Sabiri,Abdelhamid Sabiri,28.0,1996-11-28,Morocco|Germany,SerieA,Fiorentina,https://cdn5.wyscout.com/photos/team/public/78_120x120.png,4a18ae,2026-06-30,2200000.0,€2.2M,35,True,1.0,False,DMF,['DMF'],right,186.0,80.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
449544,Douglas Luiz,Douglas Luiz Soares de Paulo,27.0,1998-05-09,Brazil,"Premier League, SerieA",Nottingham Forest,https://cdn5.wyscout.com/photos/team/public/1113_120x120.png,FF0000,2029-06-30,70000000.0,€70.0M,508,True,9.007874015748031,True,DMF,"['LDMF', 'RDMF', 'RCMF3']",right,175.0,66.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
449783,R. Stewart,Ross Cameron Stewart,29.0,1996-07-11,Scotland,Premier League,Southampton,https://cdn5.wyscout.com/photos/team/public/308_120x120.png,e73a41,2026-06-30,4500000.0,€4.5M,303,True,8.0,False,FW,['CF'],right,188.0,85.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
449822,J. Arias,Jhon Adolfo Arias Andrade,28.0,1997-09-21,Colombia,Premier League,Wolverhampton Wanderers,https://cdn5.wyscout.com/photos/team/public/319_120x120.png,,2026-06-30,14000000.0,€14.0M,627,False,11.0,False,RW,"['RWF', 'LWF', 'AMF']",right,168.0,70.0,0.0,0.0,0.0,16.67,-0.21,0.21,0.0,0.09,0.29,88.89,26.409219000000004,25.0,0.2875,58.82,1.435208,54.55,0.8618899999999999,1.0,3.44,45.38,7.750903999999999,29.17,78.05,27.78,0.7167240000000001,7.89,0.14,3.16,0.0,,,0.0,0.0,,,,True,25.0,True,False,0.0,0.8600000000000001,0.29,0.0,0.0,No role assigned
449861,Carlos Vinícius,Carlos Vinícius Alves Morais,30.0,1995-03-25,Brazil,Premier League,Fulham,https://cdn5.wyscout.com/photos/team/public/29_120x120.png,,2025-06-30,4000000.0,€4.0M,34,True,3.0,False,FW,"['CF', 'AMF']",left,190.0,84.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
450709,N. González,Nicolás Iván González,27.0,1998-04-06,Argentina|Italy,"LaLiga, SerieA",Atlético Madrid,https://cdn5.wyscout.com/photos/team/public/47_120x120.png,d6260b,2028-06-30,35000000.0,€35.0M,2319,False,19.834411384217336,True,LW,"['LW', 'LB5', 'LCMF3']",left,180.0,72.0,0.15809831824062096,0.15809831824062096,0.03868046571798189,46.38421733505822,-0.09000000000000002,0.24809831824062098,0.07727037516170764,0.034877102199223804,0.3092626131953429,79.64688227684347,22.7164551329492,28.22601552393273,0.34012166131853017,64.52283311772317,2.404940444011923,50.550452781371284,1.5485637476172707,1.9809831824062094,5.708253557567918,46.27324708926262,10.128758837415425,42.60522639068564,53.09454075032341,52.09598965071151,3.3580212278567227,5.701772315653299,0.23190168175937903,3.1409443725743853,0.1933117723156533,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.5946313065976716,1.938835705045278,0.19677878395860288,0.0,Defensive winger
450764,Y. Diouf,Yehvann Diouf,26.0,1999-11-16,France|Senegal,Ligue 1,Nice,https://cdn5.wyscout.com/photos/team/public/63_120x120.png,,2027-06-30,8000000.0,€8.0M,3464,False,35.0,False,GK,['GK'],right,184.0,74.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,84.1,18.131959999999996,0.0,0.0,63.54,2.9863800000000005,100.0,0.03,0.0,4.7,88.89,0.62223,66.67,100.0,100.0,0.47,1.33,0.0,1.25,0.0,1.4,5.04,72.16,1.57,0.17,1.84,0.47,False,,False,False,0.0,0.0,0.05,0.03,0.0,Ball-playing GK
450859,Caio Henrique,Caio Henrique Oliveira Silva,28.0,1997-07-31,Brazil|Spain,Ligue 1,Monaco,https://cdn5.wyscout.com/photos/team/public/68_120x120.png,c3322d,2027-06-30,20000000.0,€20.0M,2233,False,29.0,False,LB,"['LB', 'LCB3']",left,178.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.73,76.41,36.554544,41.58,1.692306,72.03,7.5775559999999995,64.71,0.886527,1.9299999999999997,12.45,53.14,6.8125480000000005,51.69,59.209999999999994,35.29,0.48347300000000004,7.619999999999999,0.08,3.91,0.36,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.73,1.01,0.12,0.0,Attacking full-back
451057,Josep Martínez,Josep Martínez Riera,27.0,1998-05-27,Spain,SerieA,Internazionale,https://cdn5.wyscout.com/photos/team/public/79_120x120.png,2862a2,2029-06-30,8000000.0,€8.0M,685,False,7.0,False,GK,['GK'],right,191.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,31.406100000000002,0.0,0.0,73.08,4.991364,0.0,0.0,0.0,6.83,100.0,0.39000000000000007,0.0,0.0,100.0,0.39000000000000007,1.05,0.0,1.05,0.0,0.53,2.5,78.95,0.86,0.339,0.66,0.39000000000000007,False,,False,False,0.0,0.0,0.13,0.0,0.0,Elite GK
451070,A. Irving,Andy Irving,25.0,2000-05-13,Scotland,Premier League,West Ham United,https://cdn5.wyscout.com/photos/team/public/27_120x120.png,732e39,2026-06-30,2000000.0,€2.0M,366,True,13.0,False,MF,"['LCMF', 'LDMF', 'AMF']",left,190.0,80.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
451116,L. Ferguson,Lewis Ferguson,26.0,1999-08-24,Scotland,SerieA,Bologna,https://cdn5.wyscout.com/photos/team/public/174_120x120.png,ee3c46,2028-06-30,24000000.0,€24.0M,1653,False,22.0,False,DMF,"['LDMF', 'RDMF', 'AMF']",right,181.0,73.0,0.05,0.0,0.0,33.33,-0.020000000000000004,0.07,0.05,0.08,0.27,89.65999999999998,46.72182599999999,16.67,0.05501100000000001,80.40999999999998,4.245647999999999,66.67,0.5466939999999999,1.42,6.7,51.82000000000001,8.5503,46.57999999999999,54.62,55.77000000000001,1.5782910000000003,6.15,0.05,2.23,0.27,,,0.0,0.0,,,,False,0.0,True,True,100.0,2.23,1.6899999999999997,0.05,0.0,Scoring midfielder
451197,Benny,Bernardo Sousa Pereira Brites Martins,27.0,1997-12-04,Portugal,Liga Portuguesa,Moreirense,https://cdn5.wyscout.com/photos/team/public/2599_120x120.png,2a5d28,2027-06-30,700000.0,€700K,1738,False,30.0,False,LW,"['LAMF', 'LW', 'AMF']",left,176.0,71.0,0.16,0.16,0.0,37.04,0.03,0.13,0.1,0.11,0.36,79.4,26.146420000000003,28.57,0.205704,70.09,4.247454,58.18,1.65813,1.24,7.3,41.37,9.06003,34.83,50.32,41.18,0.724768,6.89,0.0,2.8,0.05,,,0.0,0.0,,,,False,0.0,True,False,0.0,2.23,1.71,0.36,0.0,Defensive winger
451709,Riccieli,Riccieli Eduardo da Silva Júnior,26.0,1998-09-17,Brazil,Liga Portuguesa,Qingdao West Coast,https://cdn5.wyscout.com/photos/team/public/g-14023_120x120.png,,2027-06-30,3000000.0,€3.0M,855,False,10.0,True,CB,['RCB'],right,184.0,80.0,0.0,0.0,0.0,33.33,-0.03,0.03,0.0,0.03,0.11,89.91,40.315644,0.0,0.0,62.26,3.4741079999999993,100.0,0.32,0.21,5.789999999999999,63.54,6.423893999999999,100.0,57.13999999999999,60.87,2.9461079999999997,5.68,0.0,4.0,0.42,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.32,1.05,0.11,0.0,Low-impact CB
451978,K. Arriaga,Kervin Fabián Arriaga Villanueva,27.0,1998-01-05,Honduras,LaLiga,Levante,https://cdn5.wyscout.com/photos/team/public/57_120x120.png,a6223f,2027-06-30,1500000.0,€1.5M,658,False,10.0,False,MF,"['LCMF', 'RCMF']",right,191.0,83.0,0.14,0.14,0.0,50.0,0.1,0.04,0.0,0.01,0.14,86.59,30.912630000000004,25.0,0.1375,69.57,4.375952999999999,50.0,0.41,0.68,6.969999999999999,53.489999999999995,9.435635999999999,41.94,73.17,48.72,2.5967759999999998,10.81,0.55,6.16,0.82,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.96,1.09,0.14,0.0,Box-to-box midfielder
452046,R. Ache,Ragnar Ache,27.0,1998-07-28,Germany|Ghana,Bundesliga,Köln,https://cdn5.wyscout.com/photos/team/public/335_120x120.png,da352d,,3000000.0,€3.0M,506,True,11.0,False,FW,"['CF', 'AMF']",right,183.0,81.0,0.18,0.18,0.0,36.36,-0.2,0.38,0.53,0.08,0.71,71.19,7.467831,0.0,0.0,71.43,0.8928750000000001,16.67,0.17836900000000003,0.53,1.78,45.39,12.273456,22.58,54.55,52.0,6.9368,4.09,0.36,2.67,0.0,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.71,2.13,0.18,0.0,No role assigned
452343,B. White,Ben White,28.0,1997-10-08,England,Premier League,Arsenal,https://cdn5.wyscout.com/photos/team/public/21_120x120.png,ca2b1d,2028-06-30,55000000.0,€55.0M,630,False,9.0,False,RB,['RB'],right,185.0,77.0,0.0,0.0,0.0,20.0,-0.02,0.02,0.14,0.12,0.29,87.62,39.429,33.33,0.713262,85.71,5.999699999999999,83.33,0.716638,2.43,9.43,48.15,5.5709550000000005,42.86,50.0,62.5,1.43125,6.57,0.14,3.57,0.42999999999999994,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.71,0.29,0.0,0.0,Attacking full-back
452382,Heriberto Tavares,Heriberto Moreno Borges Tavares,27.0,1997-02-19,Portugal|Cape Verde Islands,Liga Portuguesa,Maccabi Netanya,https://cdn5.wyscout.com/photos/team/public/1610_120x120.png,,2026-06-30,500000.0,€500K,761,False,14.0,False,LW,"['LWF', 'LW', 'LWB']",left,181.0,74.0,0.12,0.12,0.0,23.08,0.0,0.12,0.0,0.16,0.12,64.73,15.845903999999997,18.52,0.5907880000000001,69.23,3.191503,48.65,2.13087,1.77,6.380000000000001,44.24,8.631224000000001,38.57,60.0,36.36,0.94536,5.32,0.12,1.66,0.0,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.3,1.3,0.24,0.0,Defensive winger
452413,André Almeida,Domingos André Ribeiro Almeida,25.0,2000-05-30,Portugal,LaLiga,Valencia,https://cdn5.wyscout.com/photos/team/public/54_120x120.png,,2029-06-30,15000000.0,€15.0M,1994,False,31.0,False,AM,"['AMF', 'CF', 'LW']",right,176.0,62.0,0.0,0.0,0.0,29.41,-0.04,0.04,0.14,0.17,0.45,88.96,33.44896,44.44,0.719928,87.93,4.607532000000001,60.0,1.2179999999999997,1.85,7.09,47.17,8.665129,42.22,64.96,5.26,0.045236,5.96,0.18,2.35,0.05,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.95,2.03,0.05,0.0,Box-to-box attacking midfielder
452419,Ricardo Velho,Mário Ricardo Silva Velho,26.0,1998-08-20,Portugal,Liga Portuguesa,Farense,https://cdn5.wyscout.com/photos/team/public/g1729_120x120.png,,2028-06-30,3000000.0,€3.0M,3095,False,31.0,False,GK,['GK'],right,188.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.39,13.058815,0.0,0.0,79.79,4.364513,0.0,0.0,0.0,5.469999999999999,78.13,0.7266090000000002,66.67,0.0,87.5,0.6124999999999999,1.42,0.03,1.4,0.0,1.25,4.19,70.14,1.33,0.078,2.09,0.7,False,,False,False,0.0,0.03,0.17000000000000004,0.03,0.0,Ball-playing GK
452435,V. Nelsson,Victor Nelsson,27.0,1998-10-14,Denmark,SerieA,Hellas Verona,https://cdn5.wyscout.com/photos/team/public/212_120x120.png,445395,2027-06-30,17000000.0,€17.0M,1350,False,16.0,True,CB,"['CB', 'RCB3']",right,185.0,78.0,0.0,0.0,0.0,0.0,-0.01,0.01,0.0,0.0,0.0,88.5,28.73595,0.0,0.0,62.32,2.8667199999999995,100.0,0.07,0.13,4.7299999999999995,72.46,9.99948,60.0,71.43,76.12,3.402564,9.27,0.47,4.13,0.6,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.2,0.6,0.13,0.0,Aerial dominant CB
452575,M. Ugarte,Manuel Ugarte Ribeiro,24.0,2001-04-11,Uruguay,Premier League,Manchester United,https://cdn5.wyscout.com/photos/team/public/22_120x120.png,de3023,2029-06-30,45000000.0,€45.0M,1956,False,31.0,False,MF,"['RCMF', 'LCMF']",right,182.0,77.0,0.05,0.05,0.0,20.0,0.0,0.05,0.09,0.05,0.14,89.35,35.516625,50.0,0.185,63.27,2.853477,54.17,0.59587,0.83,5.34,55.79,11.091052,51.22,61.5,51.28,0.9179120000000001,10.26,0.41,4.19,0.23,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.7,1.47,0.41,0.0,Ball-winning midfielder
452989,M. Aarons,Max Aarons,25.0,2000-01-04,England|Jamaica,"LaLiga, Premier League",Rangers,https://cdn5.wyscout.com/photos/team/public/295_120x120.png,001af2,,16000000.0,€16.0M,238,True,3.5672268907563027,True,RB,"['RB5', 'RW', 'RB']",right,171.0,69.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
453084,D. Ballard,Daniel Ballard,26.0,1999-09-22,England|Northern Ireland,Premier League,Sunderland,https://cdn5.wyscout.com/photos/team/public/39_120x120.png,f30022,2028-06-30,4000000.0,€4.0M,766,False,10.0,False,CB,"['CB', 'RCB']",right,187.0,85.0,0.23,0.23,0.12,44.44,0.12000000000000001,0.11,0.12,0.06,0.12,81.97,29.378048000000003,0.0,0.0,59.68,4.344704,100.0,0.12,0.82,8.1,54.82,10.6899,54.55,56.67,52.38,5.169906,6.11,0.12,3.99,1.06,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.06,1.29,0.12,0.0,Aerial dominant CB
453085,F. Balogun,Folarin Jerry Balogun,24.0,2001-07-03,United States|England,Ligue 1,Monaco,https://cdn5.wyscout.com/photos/team/public/68_120x120.png,c3322d,2028-06-30,30000000.0,€30.0M,916,False,17.0,False,FW,['CF'],right,178.0,66.0,0.49,0.39,0.0,46.43,0.010000000000000009,0.48,0.0,0.07,0.2,73.29,11.594478000000002,36.36,0.392688,55.56,0.48892800000000003,37.93,1.081005,1.77,2.65,30.52,6.387836,27.43,39.29,25.71,0.8844240000000001,2.26,0.0,1.18,0.0,,,0.0,0.0,,,,False,0.0,False,True,100.0,1.67,1.28,0.0,0.1,Goal scoring forward
453092,H. Clarke,Harry Clarke,24.0,2001-03-02,England,Premier League,Ipswich Town,https://cdn5.wyscout.com/photos/team/public/316_120x120.png,0000FF,2026-06-30,5000000.0,€5.0M,428,True,7.0,False,RB,['RB'],right,180.0,71.0,0.0,0.0,0.0,100.0,-0.01,0.01,0.0,0.01,0.0,83.84,34.91097600000001,0.0,0.0,66.67,5.046919,100.0,0.21,1.05,8.620000000000001,47.06,5.0448319999999995,28.570000000000004,38.1,75.0,2.52,7.99,0.0,6.31,0.84,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.63,0.21,0.42,0.21,No role assigned
453097,F. Dele-Bashiru,Fisayo Dele-Bashiru,24.0,2001-02-06,England|Nigeria,SerieA,Lazio,https://cdn5.wyscout.com/photos/team/public/81_120x120.png,36afe9,2026-06-30,2000000.0,€2.0M,1056,False,20.0,False,AM,"['AMF', 'LCMF3', 'LCMF']",right,186.0,76.0,0.26,0.26,0.0,35.71,0.15000000000000002,0.11,0.09,0.02,0.0,87.43,26.674893,0.0,0.0,68.18,1.281784,68.97,1.7035590000000003,2.05,3.9299999999999997,36.63,6.307686,33.64,53.7,13.64,0.256432,4.35,0.0,1.88,0.09,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.6,0.34,0.0,0.0,Low-impact attacking midfielder
453102,P. Foden,Phil Foden,25.0,2000-05-28,England,Premier League,Manchester City,https://cdn5.wyscout.com/photos/team/public/23_120x120.png,333333,2027-06-30,0.0,No disponible / 0 €,2177,False,29.0,False,MF,"['LCMF', 'AMF', 'RAMF']",left,171.0,69.0,0.33,0.33,0.04,32.0,0.09,0.24000000000000002,0.08,0.13,0.33,87.47,36.090121999999994,35.29,0.49758899999999995,76.83,2.604537,50.0,0.91,1.65,5.04,42.77,5.748288,38.33,54.44,41.18,0.28825999999999996,3.8000000000000003,0.04,1.74,0.04,,,0.0,0.0,,,,True,33.33,True,False,0.0,0.5,1.32,0.21,0.0,Scoring midfielder
453104,J. Frimpong,Jeremie Frimpong,24.0,2000-12-10,Netherlands|Ghana,"Bundesliga, Premier League",Liverpool,https://cdn5.wyscout.com/photos/team/public/24_120x120.png,ca0f0f,2028-06-30,50000000.0,€50.0M,2426,False,29.75350370981039,False,RB,"['RWB', 'RB5', 'RW']",right,172.0,65.0,0.1526133553173949,0.1526133553173949,0.0,42.42,-0.01907666941467434,0.17169002473206924,0.11446001648804617,0.11446001648804617,0.6676834295136026,78.26,22.700154956306683,28.910000000000004,1.3732512168178075,87.21,2.7783394872217637,59.62,2.297449081615828,2.5181203627370157,5.703924154987634,43.68,6.791141698268756,44.33,58.650000000000006,31.370000000000005,0.5924507683429515,4.158713932399011,0.0,1.8885902720527619,0.0,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.7058367683429513,1.0396784830997527,0.11446001648804617,0.0,Goal-scoring full-back
453110,A. Murić,Arijanet Murić,27.0,1998-11-07,Switzerland|Kosovo,"Premier League, SerieA",Sassuolo,https://cdn5.wyscout.com/photos/team/public/196_120x120.png,285730,2028-06-30,7000000.0,€7.0M,1880,False,9.736170212765957,True,GK,['GK'],right,197.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.08353191489361,18.668880619447712,0.0,0.0,73.8664255319149,4.490544319474876,0.0,0.0,0.0,6.079276595744681,94.2127659574468,0.9486624173834314,100.0,42.12765957446808,100.0,0.7189787234042554,1.7216595744680852,0.0,1.6753191489361705,0.0,1.1964255319148935,4.359021276595744,72.69114893617021,1.277489361702128,0.07869787234042554,2.5347234042553195,0.7189787234042554,False,,False,False,0.0,0.0,0.24161702127659576,0.09838297872340426,0.0,Ball-playing GK
453111,F. Nmecha,Felix Kalu Nmecha,25.0,2000-10-10,Germany|England,Bundesliga,Borussia Dortmund,https://cdn5.wyscout.com/photos/team/public/3_120x120.png,1d191a,2028-06-30,0.0,No disponible / 0 €,1774,False,25.0,False,MF,"['LCMF', 'DMF', 'RCMF']",right,190.0,73.0,0.15,0.15,0.0,30.43,0.0,0.15,0.05,0.06,0.25,87.60999999999999,39.827506,25.0,0.05,73.4,3.5011799999999997,58.62,0.8617139999999998,1.12,5.89,50.88,7.357248000000001,50.0,61.0,41.51,1.1166189999999998,7.36,0.05,4.21,0.15,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.32,1.01,0.15,0.0,Scoring midfielder
453120,J. Sancho,Jadon Sancho,25.0,2000-03-25,England|Jamaica,Premier League,Aston Villa,https://cdn5.wyscout.com/photos/team/public/32_120x120.png,821837,2026-06-30,30000000.0,€30.0M,1759,False,31.0,True,LW,"['LAMF', 'RAMF', 'LW']",right,180.0,76.0,0.15,0.16,0.0,33.33,-0.03,0.18,0.05,0.1,0.57,85.34,32.096374,21.05,0.41679,80.22,3.7944060000000004,51.96,2.759076,3.95,8.68,37.37,5.773664999999999,35.82,58.82,25.0,0.2075,2.97,0.0,1.4,0.05,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.26,0.57,0.05,0.0,Goal-scoring winger
453125,E. Smith Rowe,Emile Smith Rowe,25.0,2000-07-28,England,Premier League,Fulham,https://cdn5.wyscout.com/photos/team/public/29_120x120.png,,2029-06-30,22000000.0,€22.0M,1685,False,35.0,False,AM,['AMF'],right,182.0,72.0,0.21,0.21,0.11,37.5,0.06,0.15,0.05,0.05,0.27,89.57,35.308494,40.0,0.32,68.06,2.62031,37.5,0.48,1.5,5.35,34.25,3.311975,32.84,50.0,11.11,0.159984,3.7899999999999996,0.32,1.82,0.21,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.69,0.48,0.11,0.0,Low-impact attacking midfielder
453252,R. James,Reece James,25.0,1999-12-08,England,Premier League,Chelsea,https://cdn5.wyscout.com/photos/team/public/25_120x120.png,004592,2028-06-30,40000000.0,€40.0M,1783,False,27.0,False,RB,"['RB', 'RDMF']",right,179.0,77.0,0.1,0.1,0.0,38.89,0.05,0.05,0.1,0.11999999999999998,0.25,88.22,47.647622,35.14,0.6571180000000001,78.95,6.813385,75.0,0.7575,0.66,9.290000000000001,53.22,7.9244580000000004,32.98,67.27,65.31,1.6131570000000002,7.570000000000001,0.2,3.63,0.25,,,0.0,0.0,,,,True,66.67,True,False,0.0,0.9599999999999999,0.81,0.15,0.0,Goal-scoring full-back
453254,C. Gallagher,Conor Gallagher,25.0,2000-02-06,England|Republic of Ireland,LaLiga,Atlético Madrid,https://cdn5.wyscout.com/photos/team/public/47_120x120.png,d6260b,2029-06-30,50000000.0,€50.0M,1589,False,35.0,False,LW,"['LW', 'RCMF']",right,182.0,77.0,0.11,0.11,0.060000000000000005,15.79,0.020000000000000004,0.09,0.11,0.04,0.23,88.14,37.891386000000004,27.779999999999998,0.283356,77.03,3.2275570000000005,60.0,1.3619999999999999,1.47,5.66,45.769999999999996,8.270639,37.68,59.68,18.18,0.22725,8.1,0.62,3.29,0.28,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.93,1.47,0.11,0.0,Defensive winger
453292,M. Jenz,Moritz Jenz,26.0,1999-04-30,Germany,Bundesliga,Wolfsburg,https://cdn5.wyscout.com/photos/team/public/7_120x120.png,68b424,2027-06-30,7500000.0,€7.5M,1978,False,21.0,False,CB,"['CB', 'RCB']",right,190.0,86.0,0.0,0.0,0.0,22.22,-0.05,0.05,0.0,0.0,0.0,87.03,36.039123,100.0,0.05,61.65,3.7298249999999995,100.0,0.05,0.18,6.2299999999999995,68.0,9.282,58.33,72.27,71.03,3.4591610000000004,9.24,0.36,4.96,0.55,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.18,0.23,0.23,0.0,Aerial dominant CB
453305,K. Dewsbury-Hall,Kiernan Dewsbury-Hall,27.0,1998-09-06,England,Premier League,Everton,https://cdn5.wyscout.com/photos/team/public/37_120x120.png,00359a,2029-06-30,30000000.0,€30.0M,1317,False,20.0,False,AM,['AMF'],left,178.0,70.0,0.14,0.14,0.0,20.0,0.1,0.04,0.21,0.15,0.27,83.44,26.175128,34.62,0.616236,72.13,3.0078209999999994,30.0,0.20400000000000001,1.09,5.26,49.14,5.877144,47.06,59.089999999999996,33.33,0.40995899999999996,5.67,0.07,2.94,0.07,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.23,1.6399999999999997,0.34,0.0,Box-to-box attacking midfielder
453322,C. Bassey,Calvin Bassey Ughelumba,25.0,1999-12-31,England|Nigeria,Premier League,Fulham,https://cdn5.wyscout.com/photos/team/public/29_120x120.png,,2027-06-30,16000000.0,€16.0M,3450,False,36.0,False,CB,['LCB'],left,185.0,76.0,0.03,0.03,0.03,25.0,0.0,0.03,0.0,0.01,0.05,89.4,45.75492,30.77,0.104618,63.95,5.320640000000001,63.64,0.547304,1.67,9.99,62.6,8.425960000000002,52.34,69.96,59.04,1.2811679999999999,7.33,0.18,3.08,0.31,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.76,0.86,0.18,0.0,Ball-playing CB
