id,age,market_value,total_matches,primary_position_percent,secondary_position_percent,third_position_percent,height,weight,goals,goals_avg,non_penalty_goal,non_penalty_goal_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,xg_shot,xg_shot_avg,touch_in_box_avg,assists,assists_avg,xg_assist,xg_assist_avg,key_passes_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,deep_completed_pass_avg,deep_completed_cross_avg,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,passes_to_final_third_avg,accurate_passes_to_final_third_percent,through_passes_avg,successful_through_passes_percent,smart_passes_avg,accurate_smart_passes_percent,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,accelerations_avg,progressive_run_avg,duels_avg,duels_won,offensive_duels_avg,offensive_duels_won,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,successful_defensive_actions_avg,tackle_avg,possession_adjusted_tackle,interceptions_avg,possession_adjusted_interceptions,shot_block_avg,fouls_avg,foul_suffered_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,progressive_pass_avg,successful_progressive_pass_percent,vertical_passes_avg.1,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent,successful_attacking_actions_avg,minutes_on_field,name,birth_date,primary_position,current_team_name,league,n_leagues,full_name,birth_day,birth_country_code,birth_country_name,passport_country_codes,passport_country_names,current_team_logo,current_team_color,last_club_name,contract_expires,on_loan,positions,secondary_position,third_position,foot,low_minutes_flag,accurate_pass_avg,accurate_crosses_avg,accurate_progressive_pass_avg,dribble_efficiency,real_progression,duels_won_avg,aerial_duels_won_avg,positions_clean,main_position,market_value_str,direct_free_kick_taker,corner_taker,penalty_taker,shot_efficiency_avg
355641,28.0,20000000.0,13.0,76.0,23.0,0.0,170.0,66.0,0.0,0.0,0.0,,0.0,,2.0,,,0.0,0.11,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,16.71,12.67,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.59,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,391,R. Henry,1997-07-08,LB,Brentford,Premier League,1,Rico Henry,1997-07-08,XEN,England,XEN,England,https://cdn5.wyscout.com/photos/team/public/1186_120x120.png,ff0000,Brentford,2026-06-30,False,LB|LB5,LB5,,left,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['LB', 'LB5']",LB,€20.0M,False,False,False,0.0
355697,29.0,300000.0,4.0,40.0,24.0,18.0,174.0,72.0,0.0,0.0,0.0,,0.0,,1.0,,,0.0,0.01,0.0,,0.0,0.0,0.21,,0.0,,,,0.0,0.0,,,,,,,,,,,16.06,15.66,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.31,0.0,4.62,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,64,J. Velásquez,1995-05-02,LWF,Farense,Liga Portuguesa,1,Jhon Jairo Velásquez Turga,1995-05-02,COL,Colombia,COL,Colombia,https://cdn5.wyscout.com/photos/team/public/g1729_120x120.png,,Farense,2025-06-30,False,LWF|LW|CF,LW,CF,right,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['LWF', 'LW', 'CF']",LW,€300K,False,False,False,0.0
356063,32.0,2500000.0,23.0,29.0,28.0,16.0,188.0,85.0,6.0,0.34,6.0,0.34,2.0,0.10999999999999999,31.0,1.75,54.84,19.355,3.54,0.2,3.4400000000000004,4.0,0.23,2.51,0.14,0.9,0.96,0.06,0.0,27.78,67.75,6.369999999999999,58.41,6.26,92.79,10.260000000000002,63.19,20.18,79.33,3.16,48.209999999999994,21.47,31.37,0.85,1.3,4.4,43.59,3.21,52.63,0.56,50.0,0.23,50.0,4.62,30.49,4.23,32.0,0.39,14.29,0.62,3.61,75.0,0.0,1.3,18.43,48.93000000000001,8.45,53.33,2.93,59.62,3.78,43.28,3.21,0.0,0.0,1.4700000000000002,1.91,0.23,0.79,1.52,3.0,0.17,0.0,0.0,5.64,73.0,10.260000000000002,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.17,,,0.0,0.0,0.0,0.0,0.0,0.0,5.18,1597,M. Bülter,1993-03-29,LAMF,Köln,Bundesliga,1,Marius Bülter,1993-03-29,DEU,Germany,DEU,Germany,https://cdn5.wyscout.com/photos/team/public/335_120x120.png,da352d,Köln,2026-06-30,False,LAMF|CF|LWB,CF,LWB,right,False,18.82095,1.408638,4.1171999999999995,2.7075,6.9399999999999995,9.017799000000002,1.6359839999999999,"['LAMF', 'CF', 'LWB']",LW,€2.5M,False,False,False,0.14
356229,29.0,300000.0,6.0,83.0,16.0,0.0,193.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.38,50.0,0.0,0.19,0.04,0.57,0.0,0.0,0.24,0.04,0.19,0.19,0.0,0.0,22.69,72.27,12.2,65.63,2.86,93.33,5.72,80.0,18.69,77.55,2.86,60.0,18.62,33.6,0.19,0.19,1.14,16.67,2.1,54.55,0.38,50.0,0.0,0.0,1.14,16.67,1.14,16.67,0.0,0.0,0.19,4.0,57.14,0.19,1.14,21.74,57.02,6.1,59.38,7.82,63.41,5.72,50.0,12.2,0.95,1.29,6.29,8.53,0.0,1.14,1.72,2.0,0.38,2.0,0.38,5.91,54.84,5.72,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.19,,,0.0,0.0,0.0,0.0,0.0,0.0,2.67,472,J. Pius,1995-12-20,LB,Chaves,Liga Portuguesa,1,Júnior Udeme Pius,1995-12-20,NGA,Nigeria,NGA,Nigeria,https://cdn5.wyscout.com/photos/team/public/1978_120x120.png,800000,Chaves,2025-06-30,False,LB|LCB3,LCB3,,right,True,16.398063,0.190038,3.2410440000000005,2.2856,7.05,12.396148,2.86,"['LB', 'LCB3']",LB,€300K,False,False,False,-0.04
356437,29.0,350000.0,28.0,76.0,19.0,0.0,185.0,78.0,3.0,0.1,3.0,0.1,0.0,0.0,19.0,0.66,42.11,15.789000000000001,1.41,0.05,1.26,1.0,0.03,2.18,0.08,0.31,0.77,0.0,0.03,26.129999999999995,70.28,10.32,61.36,4.13,88.98,7.799999999999999,72.2,19.76,79.82,3.46,52.53,20.47,35.44,0.31,0.77,2.48,35.21,3.11,60.67,0.52,20.0,0.07,0.0,3.18,27.47,3.18,27.47,0.0,0.0,0.38,1.43,58.53999999999999,0.14,0.59,14.380000000000003,50.61,4.06,40.52,5.74,60.97999999999999,3.2200000000000006,48.91,7.77,0.0,0.0,4.27,5.83,0.38,0.8399999999999999,0.52,3.0,0.1,0.0,0.0,6.58,62.77000000000001,7.799999999999999,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.1,,,0.0,0.0,0.0,0.0,0.0,0.0,1.9899999999999998,2573,José Gomes,1996-07-20,LB,Nacional,Liga Portuguesa,1,José Manuel Mendes Gomes,1996-07-20,PRT,Portugal,PRT,Portugal,https://cdn5.wyscout.com/photos/team/public/164_120x120.png,,Nacional,2027-06-30,False,LB|LB5,LB5,,left,False,18.364163999999995,0.873546,4.130266000000001,0.8371219999999998,7.17,7.277718000000001,1.5749020000000002,"['LB', 'LB5']",LB,€350K,False,False,False,0.05
356451,28.0,900000.0,29.0,53.0,38.0,0.0,185.0,78.0,4.0,0.23,4.0,0.23,0.0,0.0,39.0,2.29,46.15,10.256,2.53,0.15,2.8699999999999997,1.0,0.06,1.53,0.09000000000000001,0.18000000000000002,0.47,0.0,0.06,26.790000000000003,70.46,8.03,64.96,4.57,82.05,7.969999999999999,72.06,24.16,74.03,1.17,40.0,15.9,18.22,0.94,0.7,2.7,41.3,2.58,63.63999999999999,0.18000000000000002,0.0,0.12,0.0,1.58,37.04,0.35,50.0,1.17,35.0,0.23,4.16,56.34,0.47,3.05,21.11,49.44,9.79,43.11000000000001,7.21,65.04,2.23,36.84,8.56,0.23,0.3400000000000001,3.6400000000000006,5.3,0.12,1.17,1.11,7.0,0.4099999999999999,0.0,0.0,4.81,64.63,7.969999999999999,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.29,0.0,0.0,0.7,0.0,0.0,3.99,1535,Gil Dias,1996-09-28,RAMF,Famalicão,Liga Portuguesa,1,Gil Bastião Dias,1996-09-28,PRT,Portugal,PRT,Portugal,https://cdn5.wyscout.com/photos/team/public/4103_120x120.png,081a35,Famalicão,2027-06-30,False,RAMF|RW,RW,,left,False,18.876234,0.585232,3.1087029999999993,2.343744,7.859999999999999,10.436784,0.8215320000000002,"['RAMF', 'RW']",RW,€900K,False,True,False,0.08000000000000002
356457,29.0,800000.0,8.0,56.0,38.0,0.0,168.0,63.0,3.0,0.41,3.0,0.41,0.0,0.0,11.0,1.5,54.55,27.273,1.59,0.21999999999999997,1.64,1.0,0.14,0.43,0.060000000000000005,0.41,0.41,0.0,0.0,23.05,76.33,8.32,63.93000000000001,4.5,90.91,6.14,84.44,19.09,82.14,3.0,50.0,20.27,37.38,1.36,0.41,2.45,55.559999999999995,4.23,58.059999999999995,2.18,37.5,0.82,50.0,0.95,42.86,0.0,0.0,0.95,42.86,0.0,3.14,52.17000000000001,0.55,0.82,14.18,38.46,7.64,35.71,3.14,47.83,0.82,50.0,3.4099999999999997,0.14,0.17,1.77,2.22,0.14,0.95,1.36,0.0,0.0,0.0,0.0,4.09,86.67,6.14,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.27,,,0.14,0.0,0.0,0.14,0.0,0.0,3.2699999999999996,660,Joca,1996-01-30,RW,Gençlerbirliği,Liga Portuguesa,1,Jorge Samuel  Figueiredo Fernandes,1996-01-30,PRT,Portugal,PRT,Portugal,https://cdn5.wyscout.com/photos/team/public/825_120x120.png,FF0000,Gençlerbirliği,,False,RW|RWF,RWF,,right,False,17.594065,0.40717,3.544803,1.6381380000000005,4.91,5.453628,0.41,"['RW', 'RWF']",RW,€800K,False,True,False,0.19
356459,29.0,300000.0,3.0,57.0,42.0,0.0,188.0,82.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.05,,0.0,,,,0.0,0.0,,,,,,,,,,,16.7,23.27,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.25,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,158,André Pereira,1995-05-05,RWF,Unknown team,Liga Portuguesa,1,André Filipe Ferreira Coelho Pereira,1995-05-05,PRT,Portugal,PRT,Portugal,,,Rio Ave,,False,RWF|RW,RW,,left,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['RWF', 'RW']",RW,€300K,False,False,False,0.0
357453,29.0,5000000.0,25.0,56.0,17.0,16.0,183.0,76.0,2.0,0.1,2.0,0.1,0.0,0.0,9.0,0.47,44.43999999999999,22.222,1.01,0.05,1.09,0.0,0.0,1.09,0.05999999999999999,0.1,0.36,0.05,0.0,40.78,92.26,9.16,79.1,8.49,96.95000000000002,15.890000000000002,96.74,39.13,93.78,1.24,58.33,15.7,16.84,0.31,0.21,0.41000000000000003,62.5,3.42,87.87999999999998,0.21,50.0,0.1,50.0,0.47,55.56000000000001,0.41000000000000003,62.5,0.05,0.0,0.1,1.6,61.29,0.16,1.19,16.82,52.0,5.12,47.47,6.52,67.46,2.69,38.46,7.35,0.31,0.39,2.64,3.2800000000000002,0.31,0.88,0.98,1.0,0.05,0.0,0.0,3.42,68.18,15.890000000000002,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.83,,,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1739,J. Aribo,1996-07-21,LCMF,Southampton,Premier League,1,Joseph Oluwaseyi Temitope Ayodele-Aribo,1996-07-21,XEN,England,XEN|NGA,England|Nigeria,https://cdn5.wyscout.com/photos/team/public/308_120x120.png,e73a41,Southampton,2026-06-30,False,LCMF|LCB3|RCMF,LCB3,RCMF,left,False,37.623628000000004,0.26113200000000003,2.3317560000000004,0.9806400000000001,4.609999999999999,8.7464,1.034574,"['LCMF', 'LCB3', 'RCMF']",MF,€5.0M,False,False,False,0.05
357507,31.0,1000000.0,8.0,61.0,20.0,17.0,178.0,74.0,1.0,0.0,1.0,,0.0,,2.0,,,50.0,0.88,0.0,,1.0,0.0,0.23,,0.0,,,,0.0,0.0,,,,,,,,,,,7.26,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.31,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,94,A. Gabrielloni,1994-07-10,CF,Juve Stabia,SerieA,1,Alessandro Gabrielloni,1994-07-10,ITA,Italy,ITA,Italy,https://cdn5.wyscout.com/photos/team/public/228_120x120.png,,Juve Stabia,,True,CF|RAMF|AMF,RAMF,AMF,right,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['CF', 'RAMF', 'AMF']",FW,€1.0M,False,False,False,0.0
358723,28.0,1500000.0,32.0,36.0,0.0,0.0,185.0,81.0,3.0,0.15,3.0,0.15,0.0,0.0,33.0,1.69,36.36,9.091,3.53,0.18,2.2,0.0,0.0,2.01,0.10000000000000002,0.46,1.13,0.0,0.05000000000000001,36.49,85.39,9.28,71.27,9.07,93.22,11.63,89.87,34.08,87.66999999999999,1.54,63.33,15.73,15.38,1.49,0.31,1.64,68.75,3.02,84.75,0.15,0.0,0.0,0.0,0.97,36.84,0.51,30.0,0.46,44.44,0.31,2.72,58.49,0.36,1.79,19.32,49.34,8.56,43.709999999999994,6.3,64.23,2.5599999999999996,42.0,6.41,0.15,0.18,2.2,2.5499999999999994,0.21,0.92,1.23,1.0,0.05000000000000001,0.0,0.0,4.66,62.64,11.63,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.31,,,0.05000000000000001,0.0,0.0,0.72,0.0,0.0,2.5599999999999996,1756,A. Beck,1997-06-09,AMF,Heidenheim,Bundesliga,1,Adrian Beck,1997-06-09,DEU,Germany,DEU,Germany,https://cdn5.wyscout.com/photos/team/public/3767_120x120.png,ff0000,Heidenheim,2028-06-30,False,AMF,,,right,False,31.158811,0.357348,2.919024,1.5909280000000001,6.45,9.532488,1.0751999999999997,['AMF'],AM,€1.5M,False,True,False,-0.03
359295,28.0,17000000.0,30.0,67.0,15.0,12.0,180.0,71.0,3.0,0.1,2.0,0.07,0.0,0.0,26.0,0.9,34.62,11.538,2.26,0.08,1.07,5.0,0.17,6.22,0.22,0.62,1.28,0.07,0.0,60.12,84.14,19.87,78.88,9.29,94.78,21.25,83.69,50.96,91.36,4.54,45.8,18.6,34.53,0.97,1.98,5.44,47.77,8.39,73.97,0.73,28.57,0.21,50.0,4.78,42.03,4.61,42.11,0.07,50.0,0.97,1.11,62.5,0.21,1.18,13.14,57.52,3.47,50.0,5.82,66.67,1.87,50.0,9.71,0.24,0.38,5.58,8.67,0.14,0.73,1.07,5.0,0.17,0.0,0.0,9.88,80.7,21.25,0.0,,0.0,,0.0,0.0,0.0,0.0,,,1.7,,,0.0,0.0,0.0,0.31,1.0,100.0,3.12,2596,M. Mittelstädt,1997-03-18,LB,Stuttgart,Bundesliga,1,Maximilian Mittelstädt,1997-03-18,DEU,Germany,DEU,Germany,https://cdn5.wyscout.com/photos/team/public/96_120x120.png,d13626,Stuttgart,,False,LB|LCB3|LWB,LCB3,LWB,left,False,50.584967999999996,2.009034,7.973160000000002,0.69375,11.06,7.558128,0.935,"['LB', 'LCB3', 'LWB']",LB,€17.0M,False,True,True,0.020000000000000004
359707,28.0,1200000.0,7.0,100.0,0.0,0.0,190.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.69,93.79,17.27,92.44,0.15,100.0,8.13,96.43,14.23,98.98,11.47,87.34,33.27,47.66,0.0,0.0,0.15,0.0,2.9,95.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,100.0,0.15,100.0,0.0,0.0,0.15,100.0,1.6,0.0,0.0,1.6,2.09,0.0,0.0,0.15,0.0,0.0,0.0,0.0,9.73,89.55,8.13,13.0,1.89,27.0,3.92,1.0,51.85,9.55,1.39,-3.45,-0.501,0.15,1.16,0.15,,,,0.0,0.0,0.0,0.0,620,F. Müller,1997-11-13,GK,Freiburg,Bundesliga,1,Florian Müller,1997-11-13,DEU,Germany,DEU,Germany,https://cdn5.wyscout.com/photos/team/public/338_120x120.png,ea3955,Freiburg,,False,GK,,,left,False,24.094651000000002,0.0,8.713215,0.0,9.73,0.29,0.15,['GK'],GK,€1.2M,False,False,False,0.0
359767,28.0,3500000.0,27.0,30.0,19.0,18.0,182.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.93,11.76,0.0,0.89,0.05000000000000001,1.04,1.0,0.05000000000000001,0.94,0.05000000000000001,0.27,0.7699999999999999,0.05000000000000001,0.05000000000000001,31.04,75.09,10.09,63.04,7.02,88.28,7.68,82.86,26.33,81.46,3.02,49.09,18.83,25.639999999999997,0.71,0.49000000000000005,1.76,56.25,4.72,58.14,0.32999999999999996,33.33,0.22,25.0,1.7,22.58,0.99,22.22,0.71,23.08,0.0,1.48,40.739999999999995,0.22,0.99,14.48,48.11,6.529999999999999,44.54,4.0,58.9,1.7,38.71,6.2,0.11,0.13,3.73,4.4,0.22,0.88,1.81,6.0,0.32999999999999996,0.0,0.0,4.88,66.29,7.68,0.0,,0.0,,0.0,0.0,0.0,0.0,,,1.04,,,0.16,0.0,0.0,0.32999999999999996,0.0,0.0,1.15,1641,E. Rexhbecaj,1997-11-01,LCMF,Augsburg,Bundesliga,1,Elvis Rexhbecaj,1997-11-01,XKS,Kosovo,XKS|DEU,Kosovo|Germany,https://cdn5.wyscout.com/photos/team/public/341_120x120.png,ad3f36,Augsburg,,False,LCMF|RCMF|LCMF3,RCMF,LCMF3,left,False,23.307935999999998,0.38386,3.2349520000000003,0.6029519999999999,5.87,6.966328,0.65807,"['LCMF', 'RCMF', 'LCMF3']",MF,€3.5M,False,True,False,-0.05000000000000001
359823,28.0,7000000.0,22.0,26.0,18.0,16.0,185.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.04,30.0,0.0,1.05,0.11,1.93,2.0,0.2,1.3,0.13,0.81,1.02,0.1,0.0,44.39,82.34,15.37,73.51,6.82,98.51000000000002,15.17,81.88,37.47,88.04,5.29,53.85,18.98,21.61,1.32,1.02,3.67,44.44,7.23,73.24,1.02,20.0,0.31,33.33,1.73,41.18,1.32,38.46,0.31,33.33,0.41,2.34,73.91,0.51,2.14,13.029999999999998,53.13000000000001,6.31,51.61,4.79,63.83,0.51,20.0,6.62,0.51,0.64,3.05,3.81,0.31,1.02,0.9200000000000002,1.0,0.1,0.0,0.0,9.06,74.16,15.17,0.0,,0.0,,0.0,0.0,0.0,0.0,,,1.02,,,0.0,0.0,0.0,0.1,0.0,0.0,3.16,884,F. Neuhaus,1997-03-16,AMF,Borussia M'gladbach,Bundesliga,1,Florian Neuhaus,1997-03-16,DEU,Germany,DEU,Germany,https://cdn5.wyscout.com/photos/team/public/331_120x120.png,,Borussia M'gladbach,,False,AMF|LCMF3|CF,LCMF3,CF,right,False,36.550726000000004,0.712414,6.718896,1.7294939999999996,11.200000000000001,6.922839,0.102,"['AMF', 'LCMF3', 'CF']",AM,€7.0M,False,True,False,-0.11
360647,30.0,3500000.0,19.0,48.0,22.0,11.0,181.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.37,0.0,0.0,0.02,0.0,0.37,0.0,0.0,0.25,0.03,0.12,0.24,0.12,0.0,29.309999999999995,78.75,12.09,63.64,3.1800000000000006,88.46,10.87,91.01000000000002,25.519999999999996,85.17,3.1800000000000006,38.46,20.84,23.120000000000005,0.12,0.24,0.8499999999999999,42.86,4.27,62.86,0.37,33.33,0.12,0.0,0.61,20.0,0.24,50.0,0.37,0.0,0.0,0.49,75.0,0.0,0.0,15.880000000000003,60.0,2.56,61.89999999999999,7.450000000000001,65.57,3.54,65.52,9.28,0.12,0.14,4.27,4.91,0.0,1.22,1.34,2.0,0.24,0.0,0.0,6.23,64.71,10.87,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.49,,,0.8499999999999999,0.0,0.0,1.4699999999999998,0.0,0.0,0.49,737,N. Estévez,1995-11-14,DMF,Parma,SerieA,1,Nahuel Estévez Álvarez,1995-11-14,ARG,Argentina,ARG|ESP,Argentina|Spain,https://cdn5.wyscout.com/photos/team/public/84_120x120.png,,Parma,2026-06-30,False,DMF|RCMF|LCB3,RCMF,LCB3,right,False,23.081624999999995,0.122,4.031433,0.3675,6.23,9.528000000000002,2.319408,"['DMF', 'RCMF', 'LCB3']",DMF,€3.5M,False,True,False,0.0
360847,28.0,2800000.0,8.0,75.0,24.0,0.0,190.0,82.0,1.0,0.15,1.0,0.15,0.0,0.0,14.0,2.05,42.86,7.143,0.77,0.11000000000000001,0.8800000000000001,1.0,0.15,0.38,0.060000000000000005,0.44000000000000006,0.73,0.0,0.15,39.59,90.77,7.3100000000000005,84.0,13.590000000000002,96.77,10.52,84.72,36.67,94.42,2.05,50.0,15.47,31.140000000000004,0.58,0.29,1.17,62.5,2.92,80.0,0.29,0.0,0.15,0.0,1.17,25.0,1.17,25.0,0.0,0.0,0.0,0.29,100.0,0.0,0.8800000000000001,12.42,47.06,3.6500000000000004,44.0,3.7999999999999994,46.15,2.63,66.67,4.82,0.15,0.16,2.92,3.3,0.29,1.17,1.31,0.0,0.0,0.0,0.0,3.6500000000000004,68.0,10.52,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.58,,,1.02,0.15,100.0,0.73,0.0,0.0,1.46,616,T. Bašić,1996-11-25,LCMF3,Lazio,SerieA,1,Toma Bašić,1996-11-25,HRV,Croatia,HRV,Croatia,https://cdn5.wyscout.com/photos/team/public/81_120x120.png,36afe9,Lazio,2026-06-30,False,LCMF3|LDMF,LDMF,,left,False,35.935843,0.2925,2.482,0.29,4.53,5.844852,1.753421,"['LCMF3', 'LDMF']",MF,€2.8M,True,True,False,0.03999999999999998
362177,31.0,800000.0,28.0,65.0,25.0,0.0,186.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.45,35.71,0.0,1.02,0.029999999999999995,0.62,0.0,0.0,2.01,0.05999999999999999,0.22999999999999998,0.81,0.029999999999999995,0.0,34.58,76.22,17.58,65.19,1.07,87.88,13.989999999999998,89.12,23.54,87.76,10.1,52.879999999999995,27.320000000000004,45.08,0.22999999999999998,0.36,1.75,31.479999999999997,7.09,51.14000000000001,0.97,33.33,0.05999999999999999,50.0,1.0,38.71,0.45,42.86,0.55,35.29,0.16,0.62,52.629999999999995,0.0,0.29,11.07,59.06000000000001,1.1,44.12,6.09,64.36,2.4,51.35,8.26,0.0,0.0,4.34,5.19,0.78,1.2,0.22999999999999998,8.0,0.26,1.0,0.029999999999999995,9.58,75.68,13.989999999999998,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.52,,,0.05999999999999999,0.029999999999999995,100.0,0.029999999999999995,0.0,0.0,0.91,2780,R. Abascal,1994-01-14,RCB,Boavista,Liga Portuguesa,1,Rodrigo Abascal Barros,1994-01-14,URY,Uruguay,URY|ESP,Uruguay|Spain,https://cdn5.wyscout.com/photos/team/public/166_120x120.png,,Boavista,2025-06-30,False,RCB|CB,CB,,left,False,26.356875999999996,0.3871,7.250144000000001,0.32630599999999993,9.87,6.537942000000002,1.2324,"['RCB', 'CB']",CB,€800K,False,False,False,-0.029999999999999995
362649,29.0,50000000.0,33.0,46.0,35.0,0.0,189.0,83.0,7.0,0.32,7.0,0.32,4.0,0.18,34.0,1.57,35.29,20.588,7.6,0.35,3.23,4.0,0.18,2.16,0.1,0.37,0.69,0.14,0.0,25.81,81.61,7.7,71.26,5.94,92.25,6.04,84.73,24.01,84.26,1.2,53.85,14.85,18.31,1.2,0.18,2.49,55.56,2.72,59.32,0.6,38.46,0.46,20.0,0.69,33.33,0.55,41.67,0.14,0.0,0.05,0.83,61.11,0.09,0.88,19.49,42.32,5.16,37.5,5.39,50.43,6.45,42.14,5.25,0.51,0.84,2.03,3.36,0.0,1.8,1.24,2.0,0.09,1.0,0.05,2.9,79.37,6.04,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.18,,,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1953,Mikel Merino,1996-06-22,CF,Arsenal,Premier League,1,Mikel Merino Zazón,1996-06-22,ESP,Spain,ESP,Spain,https://cdn5.wyscout.com/photos/team/public/21_120x120.png,ca2b1d,Arsenal,2028-06-30,False,CF|LCMF3,LCMF3,,left,False,21.063541,0.229977,2.30173,0.507213,3.78,8.248168,2.71803,"['CF', 'LCMF3']",FW,€50.0M,False,False,False,-0.02999999999999997
362651,28.0,2000000.0,25.0,30.0,23.0,17.0,179.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8,40.0,0.0,0.34,0.05,2.08,1.0,0.16,1.44,0.23,1.12,1.9200000000000002,0.0,0.16,23.82,68.46,3.36,66.67,6.71,90.48,8.79,61.82000000000001,14.55,82.42,2.4,73.33,21.83,14.18,0.32,2.56,5.28,51.52,1.44,55.56,0.0,0.0,0.0,0.0,7.67,39.58,5.28,30.300000000000004,2.4,60.0,0.48000000000000004,6.71,42.86,0.32,3.04,21.74,36.03,10.87,35.29,4.48,42.86,3.04,36.84,4.32,0.16,0.23,2.24,3.28,0.0,1.6,0.8,4.0,0.64,0.0,0.0,4.0,80.0,8.79,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.48000000000000004,,,0.16,0.0,0.0,1.44,0.0,0.0,6.23,563,Kike Barja,1997-04-01,LW,Osasuna,LaLiga,1,Enrique Barja Alfonso,1997-04-01,ESP,Spain,ESP,Spain,https://cdn5.wyscout.com/photos/team/public/48_120x120.png,d42d29,Osasuna,2026-06-30,False,LW|LWF|LWB,LWF,LWB,right,False,16.307171999999998,3.035786,3.2,2.875906,7.04,7.832922,1.119936,"['LW', 'LWF', 'LWB']",LW,€2.0M,False,True,False,-0.05
